run_id,genome1,genome2,coverage,identity,comparision_type_species,comparision_type_genus,genome1_ST,genome2_ST,organism,connected_components_count,ST_count_per_species,cluster_id
117.0,GCF_014650615.1 | Streptomyces albaduncus JCM 4715 - ST 692:351,GCF_014203495.1 | Streptomyces albaduncus CECT 3226 - ST 692:350,1.0118138725,0.9991710347,intra,intra,692,692,Streptomyces albaduncus,1,1,0
180.0,GCF_001507395.1 | Streptomyces rimosus NRRL WC-3897 - ST 249:678,GCF_000331185.2 | Streptomyces rimosus ATCC 10970 - ST 249:652,1.008543328,0.9998689397,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_006229535.1 | Streptomyces rimosus WT5260 - ST 249:684,GCF_000331185.2 | Streptomyces rimosus ATCC 10970 - ST 249:652,1.0024296726,0.9999471182,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_008704655.1 | Streptomyces rimosus ATCC 10970 - ST 249:686,GCF_000331185.2 | Streptomyces rimosus ATCC 10970 - ST 249:652,1.0032112494,0.9999839211,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_003865155.1 | Streptomyces rimosus NBRC 15454 - ST 520:216,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.630085031,0.899504123,inter,intra,520,249,Streptomyces rimosus,3,7,3
180.0,GCF_000718755.1 | Streptomyces rimosus NRRL WC-3560 - ST 287:219,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.8460269619,0.9634392621,intra,intra,287,249,Streptomyces rimosus,3,7,3
180.0,GCF_000719185.1 | Streptomyces rimosus NRRL B-2660 - ST 287:220,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.847539331,0.9633911936,intra,intra,287,249,Streptomyces rimosus,3,7,3
180.0,GCF_000331185.2 | Streptomyces rimosus ATCC 10970 - ST 249:652,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.9275239631,0.9999407486,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.8597036671,0.986625429,intra,intra,269,249,Streptomyces rimosus,3,7,3
180.0,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.9253982306,0.999892839,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.8326398553000001,0.9735281584,intra,intra,285,249,Streptomyces rimosus,3,7,3
180.0,GCF_000718715.1 | Streptomyces rimosus NRRL WC-3874 - ST 249:659,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.9411587459,0.9997824083,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_000718835.1 | Streptomyces rimosus NRRL WC-3876 - ST 249:661,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.9800732551,0.9997347618,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_000718865.1 | Streptomyces rimosus NRRL WC-3882 - ST 249:662,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,1.0069294052,0.9997774592,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.9282443052,0.9997530188,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.9277406743,0.9998295043,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.9241690343,0.9998512282,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.9248375334,0.9998995178,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_000721665.1 | Streptomyces rimosus NRRL WC-3929 - ST 285:667,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.8336976302,0.9735031173,intra,intra,285,249,Streptomyces rimosus,3,7,3
180.0,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.956340482,0.999783104,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_001279065.1 | Streptomyces rimosus NRRL WC-3869 - ST 323:671,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.8314060645,0.9790512718,intra,intra,323,249,Streptomyces rimosus,3,7,3
180.0,GCF_001279075.1 | Streptomyces rimosus NRRL WC-3875 - ST 249:672,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.9367741899,0.9998349654,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_001279095.1 | Streptomyces rimosus NRRL WC-3899 - ST 249:673,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.9434952986,0.9997571928,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_001279105.1 | Streptomyces rimosus NRRL WC-3873 - ST 249:674,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.9290708897,0.999793562,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_001279345.1 | Streptomyces rimosus NRRL WC-3896 - ST 352:675,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.827434116,0.986176406,intra,intra,352,249,Streptomyces rimosus,3,7,3
180.0,GCF_001279375.1 | Streptomyces rimosus NRRL WC-3898 - ST 249:677,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.9263570991,0.9998040813,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_001507395.1 | Streptomyces rimosus NRRL WC-3897 - ST 249:678,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.9268841611,0.9998543567,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_006229535.1 | Streptomyces rimosus WT5260 - ST 249:684,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.9259699976,0.9999187118,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_008704655.1 | Streptomyces rimosus ATCC 10970 - ST 249:686,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,0.9243578302,0.999857507,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_003865155.1 | Streptomyces rimosus NBRC 15454 - ST 520:216,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.6477861083,0.8985015481,inter,intra,520,269,Streptomyces rimosus,3,7,3
180.0,GCF_000718755.1 | Streptomyces rimosus NRRL WC-3560 - ST 287:219,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.8910314021,0.9622626963,intra,intra,287,269,Streptomyces rimosus,3,7,3
180.0,GCF_000719185.1 | Streptomyces rimosus NRRL B-2660 - ST 287:220,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.8930537470000001,0.9621934333,intra,intra,287,269,Streptomyces rimosus,3,7,3
180.0,GCF_000331185.2 | Streptomyces rimosus ATCC 10970 - ST 249:652,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.8956043779,0.9864051765,intra,intra,249,269,Streptomyces rimosus,3,7,3
180.0,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.9047534852,0.986625429,intra,intra,249,269,Streptomyces rimosus,3,7,3
180.0,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.9007995896,0.9863246296,intra,intra,249,269,Streptomyces rimosus,3,7,3
180.0,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.8826271033,0.9739111952,intra,intra,285,269,Streptomyces rimosus,3,7,3
180.0,GCF_000718715.1 | Streptomyces rimosus NRRL WC-3874 - ST 249:659,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.9026227353,0.9864506793,intra,intra,249,269,Streptomyces rimosus,3,7,3
180.0,GCF_000718835.1 | Streptomyces rimosus NRRL WC-3876 - ST 249:661,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.9024220067,0.9865184168,intra,intra,249,269,Streptomyces rimosus,3,7,3
180.0,GCF_000718865.1 | Streptomyces rimosus NRRL WC-3882 - ST 249:662,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.90344169,0.9865467157,intra,intra,249,269,Streptomyces rimosus,3,7,3
180.0,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.8993647336,0.9864303586,intra,intra,249,269,Streptomyces rimosus,3,7,3
180.0,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.9009845686,0.9863073386,intra,intra,249,269,Streptomyces rimosus,3,7,3
180.0,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.901328472,0.9864887462,intra,intra,249,269,Streptomyces rimosus,3,7,3
180.0,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.8937552247,0.9864323107,intra,intra,249,269,Streptomyces rimosus,3,7,3
180.0,GCF_000721665.1 | Streptomyces rimosus NRRL WC-3929 - ST 285:667,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.880322535,0.9738789945,intra,intra,285,269,Streptomyces rimosus,3,7,3
180.0,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.9107115517,0.9867219997,intra,intra,249,269,Streptomyces rimosus,3,7,3
180.0,GCF_001279065.1 | Streptomyces rimosus NRRL WC-3869 - ST 323:671,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.8881804911000001,0.9789573931,intra,intra,323,269,Streptomyces rimosus,3,7,3
180.0,GCF_001279075.1 | Streptomyces rimosus NRRL WC-3875 - ST 249:672,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.9028083287,0.9865062797,intra,intra,249,269,Streptomyces rimosus,3,7,3
180.0,GCF_001279095.1 | Streptomyces rimosus NRRL WC-3899 - ST 249:673,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.8987059134000001,0.9864730223,intra,intra,249,269,Streptomyces rimosus,3,7,3
180.0,GCF_001279105.1 | Streptomyces rimosus NRRL WC-3873 - ST 249:674,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.8997201182000001,0.9864815725,intra,intra,249,269,Streptomyces rimosus,3,7,3
180.0,GCF_001279345.1 | Streptomyces rimosus NRRL WC-3896 - ST 352:675,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.8900194183000001,0.9865322854,intra,intra,352,269,Streptomyces rimosus,3,7,3
180.0,GCF_001279375.1 | Streptomyces rimosus NRRL WC-3898 - ST 249:677,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.8994628042,0.9865003111,intra,intra,249,269,Streptomyces rimosus,3,7,3
180.0,GCF_001507395.1 | Streptomyces rimosus NRRL WC-3897 - ST 249:678,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.8996381001,0.9864904841,intra,intra,249,269,Streptomyces rimosus,3,7,3
180.0,GCF_006229535.1 | Streptomyces rimosus WT5260 - ST 249:684,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.8949286447,0.9863649368,intra,intra,249,269,Streptomyces rimosus,3,7,3
180.0,GCF_008704655.1 | Streptomyces rimosus ATCC 10970 - ST 249:686,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,0.9202664543,0.9866359535,intra,intra,249,269,Streptomyces rimosus,3,7,3
180.0,GCF_003865155.1 | Streptomyces rimosus NBRC 15454 - ST 520:216,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,0.6499317184,0.898502278,inter,intra,520,249,Streptomyces rimosus,3,7,3
180.0,GCF_000718755.1 | Streptomyces rimosus NRRL WC-3560 - ST 287:219,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,0.895828897,0.962821351,intra,intra,287,249,Streptomyces rimosus,3,7,3
180.0,GCF_000719185.1 | Streptomyces rimosus NRRL B-2660 - ST 287:220,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,0.8980890135,0.962743408,intra,intra,287,249,Streptomyces rimosus,3,7,3
180.0,GCF_000331185.2 | Streptomyces rimosus ATCC 10970 - ST 249:652,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,0.999049139,0.99992143,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,0.9949921299,0.999892839,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,0.9203174887,0.9863246296,intra,intra,269,249,Streptomyces rimosus,3,7,3
180.0,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,0.8892945557,0.9729967336,intra,intra,285,249,Streptomyces rimosus,3,7,3
180.0,GCF_000718715.1 | Streptomyces rimosus NRRL WC-3874 - ST 249:659,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,1.012131614,0.9998017006,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_000718835.1 | Streptomyces rimosus NRRL WC-3876 - ST 249:661,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,1.0061844286,0.9998031918,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_000718865.1 | Streptomyces rimosus NRRL WC-3882 - ST 249:662,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,1.0064430463,0.9997921229,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,1.0077209492,0.9997511792,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,1.0063811467,0.9997850141,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,1.0023544013,0.9998676213,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,1.0048717745,0.9998442889,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_000721665.1 | Streptomyces rimosus NRRL WC-3929 - ST 285:667,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,0.8891588956,0.9729565122,intra,intra,285,249,Streptomyces rimosus,3,7,3
180.0,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,1.0023275563,0.9998644528,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_001279065.1 | Streptomyces rimosus NRRL WC-3869 - ST 323:671,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,0.8930313635,0.9784029023,intra,intra,323,249,Streptomyces rimosus,3,7,3
180.0,GCF_001279075.1 | Streptomyces rimosus NRRL WC-3875 - ST 249:672,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,1.0017527652,0.9998526901,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_001279095.1 | Streptomyces rimosus NRRL WC-3899 - ST 249:673,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,1.0064689085,0.9998037225,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_001279105.1 | Streptomyces rimosus NRRL WC-3873 - ST 249:674,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,1.0033814008,0.9998360836,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_001279345.1 | Streptomyces rimosus NRRL WC-3896 - ST 352:675,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,0.8824317610000001,0.9859158451,intra,intra,352,249,Streptomyces rimosus,3,7,3
180.0,GCF_001279375.1 | Streptomyces rimosus NRRL WC-3898 - ST 249:677,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,1.0006156715,0.9998500836,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_001507395.1 | Streptomyces rimosus NRRL WC-3897 - ST 249:678,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,1.0060277392,0.999882186,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_006229535.1 | Streptomyces rimosus WT5260 - ST 249:684,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,0.9942361668,0.9999002378,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_008704655.1 | Streptomyces rimosus ATCC 10970 - ST 249:686,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,0.9954139201,0.9999108199,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_003865155.1 | Streptomyces rimosus NBRC 15454 - ST 520:216,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.6365376258000001,0.8986233239,inter,intra,520,285,Streptomyces rimosus,3,7,3
180.0,GCF_000718755.1 | Streptomyces rimosus NRRL WC-3560 - ST 287:219,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.8721563039,0.9630773906,intra,intra,287,285,Streptomyces rimosus,3,7,3
180.0,GCF_000719185.1 | Streptomyces rimosus NRRL B-2660 - ST 287:220,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.8753384095000001,0.9629872215,intra,intra,287,285,Streptomyces rimosus,3,7,3
180.0,GCF_000331185.2 | Streptomyces rimosus ATCC 10970 - ST 249:652,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.8780635327,0.9729158737,intra,intra,249,285,Streptomyces rimosus,3,7,3
180.0,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.8887425622,0.9735281584,intra,intra,249,285,Streptomyces rimosus,3,7,3
180.0,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.8951886313,0.9739111952,intra,intra,269,285,Streptomyces rimosus,3,7,3
180.0,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.8828225887000001,0.9729967336,intra,intra,249,285,Streptomyces rimosus,3,7,3
180.0,GCF_000718715.1 | Streptomyces rimosus NRRL WC-3874 - ST 249:659,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.883981554,0.9732205672,intra,intra,249,285,Streptomyces rimosus,3,7,3
180.0,GCF_000718835.1 | Streptomyces rimosus NRRL WC-3876 - ST 249:661,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.8889441601,0.9731081886,intra,intra,249,285,Streptomyces rimosus,3,7,3
180.0,GCF_000718865.1 | Streptomyces rimosus NRRL WC-3882 - ST 249:662,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.8874699259000001,0.9734075405,intra,intra,249,285,Streptomyces rimosus,3,7,3
180.0,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.8821723444,0.9731737222,intra,intra,249,285,Streptomyces rimosus,3,7,3
180.0,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.8826771558000001,0.9730186406,intra,intra,249,285,Streptomyces rimosus,3,7,3
180.0,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.8839874149,0.9733752918,intra,intra,249,285,Streptomyces rimosus,3,7,3
180.0,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.8757116421000001,0.9731263388,intra,intra,249,285,Streptomyces rimosus,3,7,3
180.0,GCF_000721665.1 | Streptomyces rimosus NRRL WC-3929 - ST 285:667,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.9828419184,0.9998111108,intra,intra,285,285,Streptomyces rimosus,3,7,3
180.0,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.8943234559000001,0.9735843164,intra,intra,249,285,Streptomyces rimosus,3,7,3
180.0,GCF_001279065.1 | Streptomyces rimosus NRRL WC-3869 - ST 323:671,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.8756275370000001,0.9751181549,intra,intra,323,285,Streptomyces rimosus,3,7,3
180.0,GCF_001279075.1 | Streptomyces rimosus NRRL WC-3875 - ST 249:672,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.8865619794,0.9732509355,intra,intra,249,285,Streptomyces rimosus,3,7,3
180.0,GCF_001279095.1 | Streptomyces rimosus NRRL WC-3899 - ST 249:673,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.8810202351,0.973223729,intra,intra,249,285,Streptomyces rimosus,3,7,3
180.0,GCF_001279105.1 | Streptomyces rimosus NRRL WC-3873 - ST 249:674,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.8814952629,0.9732703381,intra,intra,249,285,Streptomyces rimosus,3,7,3
180.0,GCF_001279345.1 | Streptomyces rimosus NRRL WC-3896 - ST 352:675,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.8589349439,0.9738059843,intra,intra,352,285,Streptomyces rimosus,3,7,3
180.0,GCF_001279375.1 | Streptomyces rimosus NRRL WC-3898 - ST 249:677,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.8810962789000001,0.9733212607,intra,intra,249,285,Streptomyces rimosus,3,7,3
180.0,GCF_001507395.1 | Streptomyces rimosus NRRL WC-3897 - ST 249:678,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.8814795148000001,0.9732631837,intra,intra,249,285,Streptomyces rimosus,3,7,3
180.0,GCF_006229535.1 | Streptomyces rimosus WT5260 - ST 249:684,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.8772951668000001,0.9729343431,intra,intra,249,285,Streptomyces rimosus,3,7,3
180.0,GCF_008704655.1 | Streptomyces rimosus ATCC 10970 - ST 249:686,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,0.9017555955,0.9732269475,intra,intra,249,285,Streptomyces rimosus,3,7,3
180.0,GCF_003865155.1 | Streptomyces rimosus NBRC 15454 - ST 520:216,GCF_000718715.1 | Streptomyces rimosus NRRL WC-3874 - ST 249:659,0.6474743231,0.8986824626000001,inter,intra,520,249,Streptomyces rimosus,3,7,3
180.0,GCF_000718755.1 | Streptomyces rimosus NRRL WC-3560 - ST 287:219,GCF_000718715.1 | Streptomyces rimosus NRRL WC-3874 - ST 249:659,0.8942904069000001,0.9629227189,intra,intra,287,249,Streptomyces rimosus,3,7,3
180.0,GCF_000719185.1 | Streptomyces rimosus NRRL B-2660 - ST 287:220,GCF_000718715.1 | Streptomyces rimosus NRRL WC-3874 - ST 249:659,0.8967146283,0.9627725934,intra,intra,287,249,Streptomyces rimosus,3,7,3
180.0,GCF_000331185.2 | Streptomyces rimosus ATCC 10970 - ST 249:652,GCF_000718715.1 | Streptomyces rimosus NRRL WC-3874 - ST 249:659,1.0066565456,0.9998112913,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,GCF_000718715.1 | Streptomyces rimosus NRRL WC-3874 - ST 249:659,1.0078654259,0.9997824083,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654,GCF_000718715.1 | Streptomyces rimosus NRRL WC-3874 - ST 249:659,0.918468884,0.9864506793,intra,intra,269,249,Streptomyces rimosus,3,7,3
180.0,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,GCF_000718715.1 | Streptomyces rimosus NRRL WC-3874 - ST 249:659,1.0080583571,0.9998017006,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,GCF_000718715.1 | Streptomyces rimosus NRRL WC-3874 - ST 249:659,0.8868784117,0.9732205672,intra,intra,285,249,Streptomyces rimosus,3,7,3
180.0,GCF_000718835.1 | Streptomyces rimosus NRRL WC-3876 - ST 249:661,GCF_000718715.1 | Streptomyces rimosus NRRL WC-3874 - ST 249:659,1.0092501365,0.9997135753,intra,intra,249,249,Streptomyces rimosus,3,7,3
180.0,GCF_000718865.1 | Streptomyces rimosus NRRL WC-3882 - ST 249:662,GCF_000718715.1 | Streptomyces rimosus NRRL WC-3874 - ST 249:659,1.0145941502,0.9997263676,intra,intra,249,249,Streptomyces rimosus,3,7,3
