run_id,genome1,genome2,unique_taxa_names_per_connected_component,coverage,identity,comparision_type_species,comparision_type_genus,cluster_id,genome1_ST,genome2_ST,unique_taxa_names_per_ST
1.0,GCF_001723115.1 | Streptomyces griseus NRRL B-2165 - ST 12:18,GCF_000010605.1 | Streptomyces griseus NBRC 13350 - ST 12:1,11,0.9789097602,0.9995054981,intra,intra,0,12,12,1
95.0,GCF_000718835.1 | Streptomyces rimosus NRRL WC-3876 - ST 249:661,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,7,0.9879140361,0.999717135,intra,intra,2,249,249,3
95.0,GCF_000718865.1 | Streptomyces rimosus NRRL WC-3882 - ST 249:662,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,7,0.986364789,0.9996908434,intra,intra,2,249,249,3
95.0,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,7,0.9784213619,0.9997779114,intra,intra,2,249,249,3
95.0,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,7,0.9742243558,0.9997404078,intra,intra,2,249,249,3
95.0,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,7,0.9713203081,0.9997826568,intra,intra,2,249,249,3
95.0,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,7,0.9733821933,0.9997725314,intra,intra,2,249,249,3
95.0,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,7,0.9756292987,0.9998131558,intra,intra,2,249,249,3
95.0,GCF_001279075.1 | Streptomyces rimosus NRRL WC-3875 - ST 249:672,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,7,0.9736823876,0.9998171833,intra,intra,2,249,249,3
95.0,GCF_001279095.1 | Streptomyces rimosus NRRL WC-3899 - ST 249:673,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,7,0.974595157,0.9998066884,intra,intra,2,249,249,3
95.0,GCF_001279105.1 | Streptomyces rimosus NRRL WC-3873 - ST 249:674,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,7,0.9774597965,0.9997605688,intra,intra,2,249,249,3
95.0,GCF_001279375.1 | Streptomyces rimosus NRRL WC-3898 - ST 249:677,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,7,0.9736476754,0.9997466806,intra,intra,2,249,249,3
95.0,GCF_001507395.1 | Streptomyces rimosus NRRL WC-3897 - ST 249:678,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,7,0.9759483573,0.9997919305,intra,intra,2,249,249,3
95.0,GCF_006229535.1 | Streptomyces rimosus WT5260 - ST 249:684,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,7,0.9720321048,0.9998345827,intra,intra,2,249,249,3
95.0,GCF_008704655.1 | Streptomyces rimosus ATCC 10970 - ST 249:686,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,7,0.972850249,0.9998031185,intra,intra,2,249,249,3
95.0,GCF_000331185.2 | Streptomyces rimosus ATCC 10970 - ST 249:652,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,7,0.9994497034,0.9998562029,intra,intra,2,249,249,3
95.0,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,7,0.9975810505,0.9998295043,intra,intra,2,249,249,3
95.0,GCF_000716845.1 | Streptomyces capuensis NRRL B-12337 - ST 249:655,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,7,1.0009170583,0.999839801,intra,intra,2,249,249,3
95.0,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,7,1.0064520872,0.9997850141,intra,intra,2,249,249,3
95.0,GCF_000718295.1 | Streptomyces capuensis NRRL B-3501 - ST 249:657,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,7,0.9874657358,0.9998110832,intra,intra,2,249,249,3
95.0,GCF_000718715.1 | Streptomyces rimosus NRRL WC-3874 - ST 249:659,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,7,1.0142769705,0.9997705335,intra,intra,2,249,249,3
95.0,GCF_000718815.1 | Streptomyces sp. NRRL WC-3703 - ST 249:660,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,7,1.0069385424,0.9998189485,intra,intra,2,249,249,3
95.0,GCF_000718835.1 | Streptomyces rimosus NRRL WC-3876 - ST 249:661,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,7,1.0125395441,0.9997634577,intra,intra,2,249,249,3
95.0,GCF_000718865.1 | Streptomyces rimosus NRRL WC-3882 - ST 249:662,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,7,1.0067006086,0.99978017,intra,intra,2,249,249,3
95.0,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,7,1.0029297047,0.9997779114,intra,intra,2,249,249,3
95.0,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,7,1.001131815,0.9998186626,intra,intra,2,249,249,3
95.0,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,7,0.9954624828,0.9997799231,intra,intra,2,249,249,3
95.0,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,7,0.9982444114,0.9998625949,intra,intra,2,249,249,3
95.0,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,7,0.9998154177,0.9998461183,intra,intra,2,249,249,3
95.0,GCF_001279075.1 | Streptomyces rimosus NRRL WC-3875 - ST 249:672,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,7,1.0000160583,0.9998098228,intra,intra,2,249,249,3
95.0,GCF_001279095.1 | Streptomyces rimosus NRRL WC-3899 - ST 249:673,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,7,1.0016175951,0.99983783,intra,intra,2,249,249,3
95.0,GCF_001279105.1 | Streptomyces rimosus NRRL WC-3873 - ST 249:674,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,7,1.0001241092,0.999798113,intra,intra,2,249,249,3
95.0,GCF_001279375.1 | Streptomyces rimosus NRRL WC-3898 - ST 249:677,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,7,0.9978274281,0.999811219,intra,intra,2,249,249,3
95.0,GCF_001507395.1 | Streptomyces rimosus NRRL WC-3897 - ST 249:678,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,7,1.0021973353,0.9998368016,intra,intra,2,249,249,3
95.0,GCF_006229535.1 | Streptomyces rimosus WT5260 - ST 249:684,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,7,0.9942855534,0.9998891007,intra,intra,2,249,249,3
95.0,GCF_008704655.1 | Streptomyces rimosus ATCC 10970 - ST 249:686,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,7,0.9957916513,0.9998541048,intra,intra,2,249,249,3
95.0,GCF_000331185.2 | Streptomyces rimosus ATCC 10970 - ST 249:652,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,7,0.9726998159,0.9998840161,intra,intra,2,249,249,3
95.0,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,7,0.9714227605,0.9998512282,intra,intra,2,249,249,3
95.0,GCF_000716845.1 | Streptomyces capuensis NRRL B-12337 - ST 249:655,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,7,1.0002347309,0.9998327265,intra,intra,2,249,249,3
95.0,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,7,0.9799122412,0.9998676213,intra,intra,2,249,249,3
95.0,GCF_000718295.1 | Streptomyces capuensis NRRL B-3501 - ST 249:657,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,7,0.9845731155,0.9998344139,intra,intra,2,249,249,3
95.0,GCF_000718715.1 | Streptomyces rimosus NRRL WC-3874 - ST 249:659,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,7,0.984509376,0.9997983702,intra,intra,2,249,249,3
95.0,GCF_000718815.1 | Streptomyces sp. NRRL WC-3703 - ST 249:660,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,7,0.978943347,0.9998721539,intra,intra,2,249,249,3
95.0,GCF_000718835.1 | Streptomyces rimosus NRRL WC-3876 - ST 249:661,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,7,0.9860182942,0.9998091722,intra,intra,2,249,249,3
95.0,GCF_000718865.1 | Streptomyces rimosus NRRL WC-3882 - ST 249:662,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,7,0.9805683679,0.999802538,intra,intra,2,249,249,3
95.0,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,7,0.9762000369,0.9997404078,intra,intra,2,249,249,3
95.0,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,7,0.9786480423,0.9998186626,intra,intra,2,249,249,3
95.0,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,7,0.9722827208,0.9998381119,intra,intra,2,249,249,3
95.0,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,7,0.9844445375,0.9997870931,intra,intra,2,249,249,3
95.0,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,7,0.9777332456,0.9998388075,intra,intra,2,249,249,3
95.0,GCF_001279075.1 | Streptomyces rimosus NRRL WC-3875 - ST 249:672,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,7,0.9781042889,0.9998301353,intra,intra,2,249,249,3
95.0,GCF_001279095.1 | Streptomyces rimosus NRRL WC-3899 - ST 249:673,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,7,0.9823529059,0.9997816734,intra,intra,2,249,249,3
95.0,GCF_001279105.1 | Streptomyces rimosus NRRL WC-3873 - ST 249:674,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,7,0.976048811,0.9998152518,intra,intra,2,249,249,3
95.0,GCF_001279375.1 | Streptomyces rimosus NRRL WC-3898 - ST 249:677,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,7,0.9759185504,0.999833258,intra,intra,2,249,249,3
95.0,GCF_001507395.1 | Streptomyces rimosus NRRL WC-3897 - ST 249:678,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,7,0.9800758534,0.999864282,intra,intra,2,249,249,3
95.0,GCF_006229535.1 | Streptomyces rimosus WT5260 - ST 249:684,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,7,0.9700954692,0.999848127,intra,intra,2,249,249,3
95.0,GCF_008704655.1 | Streptomyces rimosus ATCC 10970 - ST 249:686,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,7,0.970751683,0.9998554035,intra,intra,2,249,249,3
95.0,GCF_000331185.2 | Streptomyces rimosus ATCC 10970 - ST 249:652,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,7,0.9990487242,0.9999488309,intra,intra,2,249,249,3
95.0,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,7,1.0019892006,0.9998995178,intra,intra,2,249,249,3
95.0,GCF_000716845.1 | Streptomyces capuensis NRRL B-12337 - ST 249:655,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,7,1.0052952722,0.9998454032,intra,intra,2,249,249,3
95.0,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,7,1.0125518252,0.9998442889,intra,intra,2,249,249,3
95.0,GCF_000718295.1 | Streptomyces capuensis NRRL B-3501 - ST 249:657,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,7,0.9938838231,0.9998443853,intra,intra,2,249,249,3
95.0,GCF_000718715.1 | Streptomyces rimosus NRRL WC-3874 - ST 249:659,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,7,1.0163909179,0.9997834749,intra,intra,2,249,249,3
95.0,GCF_000718815.1 | Streptomyces sp. NRRL WC-3703 - ST 249:660,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,7,1.0034135776,0.999803345,intra,intra,2,249,249,3
95.0,GCF_000718835.1 | Streptomyces rimosus NRRL WC-3876 - ST 249:661,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,7,1.0062273381,0.9998221005,intra,intra,2,249,249,3
95.0,GCF_000718865.1 | Streptomyces rimosus NRRL WC-3882 - ST 249:662,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,7,1.0060988242,0.9997867659,intra,intra,2,249,249,3
95.0,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,7,1.0031896384,0.9997826568,intra,intra,2,249,249,3
95.0,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,7,1.0029999178,0.9997799231,intra,intra,2,249,249,3
95.0,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,7,1.0021513125,0.9998381119,intra,intra,2,249,249,3
95.0,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,7,1.002580957,0.9998459933,intra,intra,2,249,249,3
95.0,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,7,1.0017381156,0.9998713701,intra,intra,2,249,249,3
95.0,GCF_001279075.1 | Streptomyces rimosus NRRL WC-3875 - ST 249:672,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,7,1.0019841932,0.9998628847,intra,intra,2,249,249,3
95.0,GCF_001279095.1 | Streptomyces rimosus NRRL WC-3899 - ST 249:673,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,7,1.0021045768,0.9998491345,intra,intra,2,249,249,3
95.0,GCF_001279105.1 | Streptomyces rimosus NRRL WC-3873 - ST 249:674,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,7,1.0020836779,0.9998185946,intra,intra,2,249,249,3
95.0,GCF_001279375.1 | Streptomyces rimosus NRRL WC-3898 - ST 249:677,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,7,0.9997467887,0.9998600677,intra,intra,2,249,249,3
95.0,GCF_001507395.1 | Streptomyces rimosus NRRL WC-3897 - ST 249:678,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,7,1.0041234306,0.999886219,intra,intra,2,249,249,3
95.0,GCF_006229535.1 | Streptomyces rimosus WT5260 - ST 249:684,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,7,0.998094011,0.9999523864,intra,intra,2,249,249,3
95.0,GCF_008704655.1 | Streptomyces rimosus ATCC 10970 - ST 249:686,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,7,0.9996920251,0.9999341759,intra,intra,2,249,249,3
95.0,GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658,GCF_000721665.1 | Streptomyces rimosus NRRL WC-3929 - ST 285:667,7,1.0054225111,0.9998111108,intra,intra,71,285,285,1
95.0,GCF_001279065.1 | Streptomyces rimosus NRRL WC-3869 - ST 323:671,GCF_000725565.1 | Streptomyces peucetius NRRL WC-3868 - ST 323:668,7,1.0033718155,0.9997645286,intra,intra,19,323,323,2
95.0,GCF_000331185.2 | Streptomyces rimosus ATCC 10970 - ST 249:652,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,7,0.9598979292,0.9998310495,intra,intra,2,249,249,3
95.0,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,7,0.98887059,0.999783104,intra,intra,2,249,249,3
95.0,GCF_000716845.1 | Streptomyces capuensis NRRL B-12337 - ST 249:655,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,7,0.9611105538,0.9998541318,intra,intra,2,249,249,3
95.0,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,7,0.9639302518,0.9998644528,intra,intra,2,249,249,3
95.0,GCF_000718295.1 | Streptomyces capuensis NRRL B-3501 - ST 249:657,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,7,0.9500807425,0.9998262838,intra,intra,2,249,249,3
95.0,GCF_000718715.1 | Streptomyces rimosus NRRL WC-3874 - ST 249:659,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,7,0.9690298499,0.9997445849,intra,intra,2,249,249,3
95.0,GCF_000718815.1 | Streptomyces sp. NRRL WC-3703 - ST 249:660,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,7,0.9621696754,0.9998452109,intra,intra,2,249,249,3
95.0,GCF_000718835.1 | Streptomyces rimosus NRRL WC-3876 - ST 249:661,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,7,0.9670412626,0.9997669554,intra,intra,2,249,249,3
95.0,GCF_000718865.1 | Streptomyces rimosus NRRL WC-3882 - ST 249:662,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,7,0.9958873427,0.999706664,intra,intra,2,249,249,3
95.0,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,7,0.9594741815,0.9997725314,intra,intra,2,249,249,3
95.0,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,7,0.959935858,0.9998625949,intra,intra,2,249,249,3
95.0,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,7,0.9684145641,0.9997870931,intra,intra,2,249,249,3
95.0,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,7,0.9568608333,0.9998459933,intra,intra,2,249,249,3
95.0,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,7,0.9611723978,0.9998289858,intra,intra,2,249,249,3
95.0,GCF_001279075.1 | Streptomyces rimosus NRRL WC-3875 - ST 249:672,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,7,0.9689067846,0.9998142241,intra,intra,2,249,249,3
95.0,GCF_001279095.1 | Streptomyces rimosus NRRL WC-3899 - ST 249:673,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,7,0.964321336,0.999746301,intra,intra,2,249,249,3
95.0,GCF_001279105.1 | Streptomyces rimosus NRRL WC-3873 - ST 249:674,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,7,0.9613432323,0.9997578566,intra,intra,2,249,249,3
95.0,GCF_001279375.1 | Streptomyces rimosus NRRL WC-3898 - ST 249:677,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,7,0.9631369557,0.99980009,intra,intra,2,249,249,3
95.0,GCF_001507395.1 | Streptomyces rimosus NRRL WC-3897 - ST 249:678,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,7,0.9600962495,0.999825845,intra,intra,2,249,249,3
95.0,GCF_006229535.1 | Streptomyces rimosus WT5260 - ST 249:684,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,7,0.9578082649,0.9998093178,intra,intra,2,249,249,3
95.0,GCF_008704655.1 | Streptomyces rimosus ATCC 10970 - ST 249:686,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,7,0.9669628339,0.9998172757,intra,intra,2,249,249,3
95.0,GCF_000331185.2 | Streptomyces rimosus ATCC 10970 - ST 249:652,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,7,0.999391843,0.9998684378,intra,intra,2,249,249,3
95.0,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,7,0.9973966161,0.9998472337,intra,intra,2,249,249,3
95.0,GCF_000716845.1 | Streptomyces capuensis NRRL B-12337 - ST 249:655,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,7,0.9984657816,0.9998896465,intra,intra,2,249,249,3
95.0,GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,7,1.0046762642,0.9998673554,intra,intra,2,249,249,3
95.0,GCF_000718295.1 | Streptomyces capuensis NRRL B-3501 - ST 249:657,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,7,0.9891831298,0.9998658138,intra,intra,2,249,249,3
95.0,GCF_000718715.1 | Streptomyces rimosus NRRL WC-3874 - ST 249:659,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,7,1.0043997032,0.9997873527,intra,intra,2,249,249,3
95.0,GCF_000718815.1 | Streptomyces sp. NRRL WC-3703 - ST 249:660,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,7,1.0010154168,0.9998404862,intra,intra,2,249,249,3
95.0,GCF_000718835.1 | Streptomyces rimosus NRRL WC-3876 - ST 249:661,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,7,1.0010785605,0.9997861588,intra,intra,2,249,249,3
95.0,GCF_000718865.1 | Streptomyces rimosus NRRL WC-3882 - ST 249:662,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,7,1.0039044078,0.999790634,intra,intra,2,249,249,3
95.0,GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,7,1.001053736,0.9998131558,intra,intra,2,249,249,3
95.0,GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,7,1.0008012015,0.9998461183,intra,intra,2,249,249,3
95.0,GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,7,1.0011821606,0.9998388075,intra,intra,2,249,249,3
95.0,GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,7,0.9951904201,0.9998713701,intra,intra,2,249,249,3
95.0,GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,7,1.0005158011,0.9998289858,intra,intra,2,249,249,3
95.0,GCF_001279075.1 | Streptomyces rimosus NRRL WC-3875 - ST 249:672,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,7,1.0042728638,0.9998272459,intra,intra,2,249,249,3
95.0,GCF_001279095.1 | Streptomyces rimosus NRRL WC-3899 - ST 249:673,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,7,1.0012780116,0.99982507,intra,intra,2,249,249,3
95.0,GCF_001279105.1 | Streptomyces rimosus NRRL WC-3873 - ST 249:674,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,7,1.0065582822,0.9998081071,intra,intra,2,249,249,3
95.0,GCF_001279375.1 | Streptomyces rimosus NRRL WC-3898 - ST 249:677,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,7,1.0021688191,0.9998108926,intra,intra,2,249,249,3
95.0,GCF_001507395.1 | Streptomyces rimosus NRRL WC-3897 - ST 249:678,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,7,1.0012673847,0.9998444583,intra,intra,2,249,249,3
95.0,GCF_006229535.1 | Streptomyces rimosus WT5260 - ST 249:684,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,7,0.9962959063,0.9998607463,intra,intra,2,249,249,3
95.0,GCF_008704655.1 | Streptomyces rimosus ATCC 10970 - ST 249:686,GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670,7,0.9975828835,0.9998741772,intra,intra,2,249,249,3
95.0,GCF_000725565.1 | Streptomyces peucetius NRRL WC-3868 - ST 323:668,GCF_001279065.1 | Streptomyces rimosus NRRL WC-3869 - ST 323:671,7,0.9987851382,0.9997645286,intra,intra,19,323,323,2
95.0,GCF_000331185.2 | Streptomyces rimosus ATCC 10970 - ST 249:652,GCF_001279075.1 | Streptomyces rimosus NRRL WC-3875 - ST 249:672,7,0.9975792966,0.9998351445,intra,intra,2,249,249,3
95.0,GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653,GCF_001279075.1 | Streptomyces rimosus NRRL WC-3875 - ST 249:672,7,1.0006993931,0.9998349654,intra,intra,2,249,249,3
